날짜,년,월,일,시간,경보발령단계,경보발령제목,경보발령내용
2018-12-16,2018,12,16,600,보강,기상예보에 따른 제설대책 보강근무 지시,"             1. 2018. 12. 15. 17:00  기상청 일기예보에 따라 2018-12-16 06:00부로 제설대책 보강 근무를 발령하니 각 제설 기관 및 관련부서에서는 단계 근무에 만전을 기하여 주시기 바라며, 

             2. 각 제설기관에서는 즉시 제설삽날 및 살포기 장착하고 제설재를 상차하여, 주요간선도로, 램프, 언덕길 등 취약지점의 주요 목 지점에 배치하여 주시고, 강설시작과 동시에 제설재를 살포(필요시 제한적으로 사전살포)하여 주시기 바랍니다.

             3. 또한 금일 제설근무 상황을 제설정보시스템 (상황일 2018-12-16, 차수-2)에 07:00까지 입력하시기 바랍니다.    끝."
2019-01-17,2019,1,17,800,발령해제,제설작업 근무 해제(평상시근무로 전환),             1. 2019. 1. 17(목). 08:00부로 근무를 해제하니 각 제설 기관 및 관련부서에서는 평상시 근무로 전환하시기 바랍니다.    끝.
2018-12-11,2018,12,11,1800,발령해제,제설대책 보강단계 근무 해제,             1. 2018. 12.11(화) 기상현황 등을 고려하여 2018.12.11(화) 18:00부로 근무를 해제하니 각 제설 기관 및 관련부서에서는 평상시 근무로 전환하시기 바랍니다.    끝.
2019-02-11,2019,2,11,2300,보강,기상예보에 따른 제설대책 보강근무 지시,"         1. 2019.2.11.(월) 17:00 기상청 발표에 의하면 서울지역은 중국 북부지방에서 확장하는 고기압의 영향으로 2.12.(화) 새벽부터 아침사이에 눈이 날릴 것으로 예보하고 있습니다.

         2. 이에, 2019.2.11.(월) 23:00부로 제설대책 보강(A) 단계(장비대기 1/2) 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.

            ※ 제설현장관리시스템 입력대상 기관에서는 2019.2.12.(화) 00:00까지 자원입력 바람.  끝."
2019-02-15,2019,2,15,600,보강,기상예보에 따른 제설대책 보강근무 지시,"        1. 2019.2.15.(금) 기상청 발표에 의하면 서울지역은 기압골의 영향으로 2.15.(금) 새벽부터 아침사이 1cm내외의 눈이 내릴 것으로 예보하고 있습니다.

        2. 이에, 2019.2.15.(금) 06:00부로 제설대책 보강(B) 단계(장비대기 전체) 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.

           ※ 제설현장관리시스템 입력대상 기관에서는 2019.2.15.(금) 07:00까지 자원입력 바람.  끝.








"
2019-02-16,2019,2,16,300,보강,기상예보에 따른 제설대책 보강근무 지시,"            1. 2019.2.16.(토) 기상청 발표에 의하면 서울지역은 기압골의 영향으로 2.16.(토) 새벽부터 아침사이 눈이 날릴 것으로 예보하고 있습니다.

            2. 이에, 2019.2.16.(토) 03:00부로 제설대책 보강(B) 단계(장비대기 전체) 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.

              ※ 제설현장관리시스템 입력대상 기관에서는 2019.2.16.(토) 04:00까지 자원입력 바람. "
2019-02-18,2019,2,18,2100,2단계,기상예보에 따른 제설대책 2단계근무 지시,"          1. 2019.2.18.(월) 기상청 발표에 의하면 서울지역은 대설예비특보가 발효중이며 기압골의 영향으로 2.19.(화) 새벽부터 늦은 오후까지 2~7cm의 적설이 예보되고 있습니다.

          2. 이에, 2019.2.18.(월) 21:00부로 제설대책 2단계 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.

             ※ 제설현장관리시스템 입력대상 기관에서는 2019.2.18.(월) 22:00까지 자원입력 바람.  끝."
2019-02-19,2019,2,19,2300,보강,"제설대책 보강(A) 근무 발령(2019.2.19(화), 23:00)","1. 2019.2.19.(화) 17:00 기상청 발표에 의하면 서울지역은 중국 북부지방에 위치한 고기압의 영향으로 2.20.(수) 새벽(00시)부터 오전(12시)사이에 눈이 날릴 것으로 예보하고 있습니다.
2. 이에, 2019.2.19.(화) 23:00부로 제설대책 보강(A) 단계(장비대기 1/2) 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.
   ※ 제설현장관리시스템 입력대상 기관에서는 2019.2.20.(수) 00:00까지 자원입력 바람.  끝."
2019-02-20,2019,2,20,800,발령해제,제설작업 근무 해제(평상시근무로 전환),             1. 2019. 2. 20. 08:00 부로 근무를 해제하니 각 제설 기관 및 관련부서에서는 평상시 근무로 전환하시기 바랍니다.    끝.
2019-03-15,2019,3,15,1800,보강,"제설대책 보강(A) 근무발령(2019.3.15.(금), 18:00)","           1. 2019.3.15.(금) 17:00 기상청 발표에 의하면 서울지역은 서해상에서 남동진하는 저기압의 영향으로 1cm내외의 적설을 예보하고 있습니다.

           2. 이에, 2019.3.15.(금) 18:00부로 제설대책 보강(A) 단계(장비대기 1/2) 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.

             ※ 제설현장관리시스템 입력대상 기관에서는 2019.3.15.(금) 18:30까지 자원입력 바람.  끝."
2017-11-17,2017,11,17,900,발령해제,제설작업 근무 해제(2017.11.17(금) 09:00),             1. 2017. 11. 17. 09:00부로 제설대책 보강근무를 해제하니 각 제설 기관 및 관련부서에서는 평상시 근무로 전환하시기 바랍니다.    끝.
2017-11-20,2017,11,20,1600,발령해제,제설작업 보강근무 해제(2017.11.20(월) 17:00),"		  2017.11.20.(월) 17:00시 현재 강수확률이 30미만으로 예보되고 있어 2017.11.20(월) 17:00부로 제설대책 보강 근무를 해제하오니 평시 근무 체제로 전환하시기 바랍니다.  끝.

"
2017-12-09,2017,12,9,800,발령해제,제설대책 보강 근무해제, 1. 2017. 12. 9(토) 기상청 발표에 따른 기상현황 등을 고려하여 2017.12.9(토) 08:00부로 제설대책 보강단계 근물를 해제합니다. 끝.
2017-11-23,2017,11,23,0,보강,제설대책 보강 근무 발령(2017.11.23(목)00:00),"		  1. 2017.11.22(수) 17:00 기상청 발표에 따른 기상현황 및 11.23(목) 시행 예정인 대학수학능력시험에 응시하는 수험생의 원활한 고사장 입실 지원 등을 위하여 제설대책을 시행하고자 합니다. 

		  2. 이에, 2017.11.23.(목) 00:00부로 제설대책 보강(2) 단계(제설장비 1/2 대기) 근무를 발령하오니 각 제설기관 및 관련부서에는 제설대책 비상기준에 따라 근무에 철저히 임하여 주시기 바랍니다.

※ 제설현장관리시스템 입력대상 기관에서는 2017.11.23(목) 01:00까지 자원입력 바람

		  3. 특히, 고사장 주변 취약지점에는 제설장비를 사전 배치하여 신속히 초동대응하여 주시고, 수능 시험중 강설시 제설작업을 시행하되, 경광등, 사이렌 및 크락션 사용을 반드시 금지하여 시험에 방해가 되지 않도록 적극 협조하여 주시기 바랍니다. 끝."
2017-11-23,2017,11,23,2100,1단계,제설대책 1단계 근무 발령(2017.11.23(목) 21:00),"		  1. 2017.11.23.(목) 17:00 기상청 발표에 의하면 북서쪽에서 다가오는 기압골의 영향으로 서울지역에 밤 늦게 1~5㎝ 정도의 적설이 예보되고 있습니다.

		  2. 이에, 2017.11.23.(목) 21:00부로 제설대책 1단계 근무를 발령하오니 각 제설기관 및 관련부서에는 제설대책 비상기준에 따라 근무에 철저히 임하여 주시기 바랍니다.

※ 제설현장관리시스템 입력대상 기관에서는 2017.11.23(목) 22:00까지 자원입력 바람. 끝."
2017-12-10,2017,12,10,1500,발령해제,제설대책 1단계 근무 해제(2017.12.10(일)15:00),		 2017.12.10.(일) 현재 기상청 발표에 따른 기상현황 등을 고려하여 2017.12.10.(일) 15:00부로 제설대책 1단계 근무를 해제하오니 평시근무 체계로 전환하여 주시기 바랍니다. 끝.
2017-12-15,2017,12,15,2300,발령해제,제설대책 보강근무 해제(2017.12.15(금)23:00),		 1. 2017.12.15.(금) 현재 기상청 발표에 따른 기상현황 등을 고려하여 2017.12.15.(금) 23:00부로 제설대책 보강단계 근무를 해제하오니 평시근무 체계로 전환하여 주시기 바랍니다. 끝.
2017-12-25,2017,12,25,2100,발령해제,제설 1단계 근무 해제(2017.12.20(수) 23:00),		 2017.12.20.(수) 현재 기상청 발표에 따른 기상현황 등을 고려하여 2017.12.20.(수) 23:00부로 제설대책 1단계 근무를 해제하오니 평시근무 체계로 전환화여 주시기 바랍니다. 끝.
2018-01-08,2018,1,8,800,발령해제,제설대책 보강근무 해제(2018.1.8(월) 08:00),		 2018.1.8.(월) 현재 기상청 발표에 따른 기상현황 등을 고려하여 2018.1.8.(월) 08:00부로 제설대책 보강단계 근무를 해제하오니 평시근무 체계로 전환하여 주시기 바랍니다. 끝.
2018-01-09,2018,1,9,1805,발령해제,제설대책 1단계 발령 해제(2018.1.9(화) 08:00),		 2018.1.9.(화) 현재 기상청 발표에 따른 기상현황 등을 고려하여 2018.1.9.(화) 08:00부로 제설대책 보강단계 근무를 해제하오니 평시근무 체계로 전환하여 주시기 바랍니다. 끝.
2018-01-09,2018,1,9,1810,1단계,제설대책 1단계 근무 발령(2018.1.9(화) 18:00)," 1. 2018.1.9.(화) 현재 기상청 발표에 현재 서울지역은 북쪽을 지나는 기압골의 영향을 받아 금일 밤부터 내일 새벽까지 1~4cm의 적설이 예보되고 있습니다.
 2. 이에, 2018.1.9.(화) 18:00부로 제설대책 1단계 근무를 발령하오니 각 제설기관 및 관련부서에는 제설대책 비상기준에 따라 근무하여 주시기 바랍니다.
※ 제설현장관리시스템 입력대상 기관에서는 2018.1.9.(화) 19:00까지 자원입력 바람. 끝."
2018-01-22,2018,1,22,1315,1단계,제설대책 1단계 근무 발령(2018.1.22(월) 12:00),"1. 2018.1.22.(월) 현재 기상청 발표에 서울지역은 중국 산둥반도 부근에서 다가오는 기압골의 영향을 받아 금일 낮부터 밤까지 2~5cm의 적설이 예보되고 있습니다.
2. 이에, 2018.1.22.(월) 12:00부로 제설대책 1단계 근무를 발령하오니 각 제설기관 및 관련부서에는 제설대책 비상기준에 따라 근무하여 주시기 바랍니다.
 ※ 제설현장관리시스템 입력대상 기관에서는 2018.1.22.(월) 13:00까지 자원입력 바람. 끝."
2018-02-02,2018,2,2,2235,보강,제설대책보강근무 발령(2018.02.02(금)21:00),"1. 2018.2.2.(금) 현재 기상청 발표에 의하면 서울지역은 북서쪽에서 다가오는 기압골의 영향을 받아 금일 밤부터 내일 새벽까지 눈이 내리는 것으로 예보되고 있습니다.
2. 이에, 2018.2.2.(금) 21:00부로 제설대책 보강2(장비대기 1/2)단계 근무를 발령하오니 각 제설기관 및 관련부서에는 제설대책 비상기준에 따라 근무하여 주시기 바랍니다.
 ※ 제설현장관리시스템 입력대상 기관에서는 2018.2.2.(금) 22:00까지 자원입력 바람. 끝."
2018-11-06,2018,11,6,1430,발령해제,제설작업 근무 해제(평상시근무로 전환),             1. 2018. 11. 07. 14:00  기상청 일기예보에 의하면  서울지방 강수확률은 20 미만이며 기온이 2℃ 이상으로 상승하여 2018-03-07 14:30부로 근무를 해제하니 각 제설 기관 및 관련부서에서는 평상시 근무로 전환하시기 바랍니다.    끝.
2018-12-16,2018,12,16,1400,발령해제,제설작업 근무 해제(평상시근무로 전환),             1. 2018. 12. 16(일). 14:00 부로 근무를 해제하니 각 제설 기관 및 관련부서에서는 평상시 근무로 전환하시기 바랍니다.    끝.
2019-01-16,2019,1,16,1900,보강,기상예보에 따른 제설대책 보강근무 지시,"           1. 2019.1.16.(수) 기상청 발표에 의하면 서울지역은 중부지방에서 남동진하는 고기압의 영향으로 1.16.(수) 밤에 산발적으로 눈이 날릴 것으로 예보하고 있습니다.

           2. 이에, 2019.1.16.(수) 19:00부로 제설대책 보강(A) 단계(장비대기 1/2) 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.

              ※ 제설현장관리시스템 입력대상 기관에서는 2019.1.16.(수) 19:30까지 자원입력 바람.  끝."
2019-01-27,2019,1,27,2100,보강,기상예보에 따른 제설대책 보강근무 지시,"           1. 2019.1.27.(일) 17:00 기상청 발표에 의하면 서울지역은 중국 상해 부근에서 동진하는 고기압의 영향으로 1.27.(일) 밤부터 새벽사이 눈이 날릴 것으로 예보하고 있습니다.

           2. 이에, 2019.1.27.(일) 21:00부로 제설대책 보강(B) 단계(장비대기 전체) 근무를 발령 하오니 각 제설기관 및 관련부서에서는 제설대책 비상기준에 따라 근무를 철저히 임하여 주시기 바랍니다.

               ※ 제설현장관리시스템 입력대상 기관에서는 2019.1.27.(일) 23:00까지 자원입력 바람.  끝."
2019-01-28,2019,1,28,800,발령해제,제설작업 근무 해제(평상시근무로 전환),             1. 2019. 1. 28(월). 08:00부로 근무를 해제하니 각 제설 기관 및 관련부서에서는 평상시 근무로 전환하시기 바랍니다.    끝.
2019-02-15,2019,2,15,800,1단계,기상예보에 따른 제설대책 상향(보강-&gt;1단계)근무 지시,"             1. 2019.2.15.(금) 현재 기상청 발표에 의하면 서울전역에 눈이 내리고 있고, 추가적으로 1~3cm의 눈이 더 내릴 것으로 예보되고 있습니다.

             2. 이에, 2019.2.15.(금) 08:00부로 제설대책 보강근무를 1단계 근무로 상향 발령하오니 전 제설기관 및 관련부서에는 제설대책 비상기준에 따라 근무하여 주시고, 

                출근길 교통 및 보행에 지장이 없도록 제설작업에 만전을 기하여 주시기 바랍  니다.

                ※ 제설현장관리시스템 입력대상 기관에서는 2019.2.15.(금) 09:00까지 자원입력 바람.  끝."
